phone_no	owner_name	optdate	prodname	sm_name	offerid	offername	business_name	owner_code	prodprcid	prodprcname	effdate	expdate	orderdate	cost	mode_time	prodstatus	run_name	orderno	offertype
2041753	HE级	2012/10/1 0:15	东方财经	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HE级	2012/3/30 13:59	标高清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:59	NULL	N	YY	正常	170285167	0
2041753	HE级	2012/10/1 0:15	风云剧场	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HE级	2012/10/1 0:15	收藏天下	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HE级	2012/3/30 13:59	互动虚拟包	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/30 0:00	2030/12/31 23:59	2012/3/30 13:59	NULL	N	YY	正常	170285167	0
2041753	HE级	2015/4/21 17:48	基本组_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2015/3/31 0:00	2012/3/30 13:59	NULL	N	YD	正常	170285167	0
2041753	HE级	2012/10/1 0:15	风云足球	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HE级	2012/10/1 0:15	发现之旅	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HE级	2012/10/1 0:15	DOXTV	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HE级	2012/10/1 0:15	国防军事	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HC级	2012/10/1 0:15	劲爆体育	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	0	R2409	十套付费节目(0元/半年)	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	0	Y	YD	正常	170285167	1
2041753	HC级	2012/3/30 13:59	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:59	0	Y	YY	正常	170285167	1
2041753	HE级	2012/3/30 13:59	个人用户免费专区_点播	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:59	NULL	N	YY	正常	170285167	0
2041753	HE级	2012/10/1 0:15	第一剧场	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2041753	HC级	2012/3/30 13:59	标清直播基本包_广州	互动电视	65548	优惠购机一(499元)(26.5元/月)	正常状态	0	R2628	互动499购机-26.5元	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:59	26.5	Y	YY	正常	170285167	0
2041753	HE级	2012/10/1 0:15	全纪实	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:59	NULL	N	YD	正常	170285167	1
2042215	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2043688	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2044597	HC级	2014/4/11 19:20	宽带空指令产品	珠江宽频	GZ000002	联合宽带主销售品(空包)	欠费暂停状态	0	3907	宽带虚拟包0元-100元调试费	2014/4/11 19:20	2050/1/1 0:00	2014/4/11 19:20	0	Y	YB	欠费暂停	565656	0
2045920	HE级	2012/10/1 0:18	全纪实	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HC级	2012/10/1 0:18	劲爆体育	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	0	R2409	十套付费节目(0元/半年)	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	0	Y	YD	正常	170338163	1
2045920	HE级	2012/3/30 13:49	个人用户免费专区_点播	互动电视	66157	预存入网(600元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:49	NULL	N	YY	正常	170338163	0
2045920	HE级	2012/10/1 0:18	第一剧场	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HE级	2012/10/1 0:18	DOXTV	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HE级	2012/10/1 0:18	风云足球	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HE级	2014/7/1 0:31	所有基本节目_时移	互动电视	GZ100739	全时移回看-包月-20元	到期暂停状态	NULL	NULL	NULL	2014/6/23 0:00	2014/6/30 23:59	2014/6/23 17:23	NULL	N	YD	正常	2020546964	1
2045920	HE级	2012/10/1 0:18	国防军事	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HE级	2012/3/30 13:49	标高清直播基本包_广州	互动电视	66157	预存入网(600元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:49	NULL	N	YY	正常	170338163	0
2045920	HE级	2013/7/1 0:14	所有基本节目_时移	互动电视	GZ100950	全时移回看-2月-0元	到期暂停状态	NULL	NULL	NULL	2013/4/28 0:00	2013/6/30 23:59	2013/4/28 17:31	NULL	N	YD	正常	222832246	1
2045920	HC级	2014/10/1 0:38	甜果TV(精彩点_点播)	互动电视	133359	精彩点-包月-20元	到期暂停状态	0	R2507	精彩点(20元/月)	2014/8/8 0:00	2014/9/30 23:59	2014/8/8 10:41	20	Y	YD	正常	2028318476	1
2045920	HC级	2014/7/1 0:31	所有基本节目_回看	互动电视	GZ100739	全时移回看-包月-20元	到期暂停状态	0	R2696	全时移回看包(20元/月)	2014/6/23 0:00	2014/6/30 23:59	2014/6/23 17:23	20	Y	YD	正常	2020546964	1
2045920	HE级	2014/10/1 0:38	所有基本节目_时移	互动电视	GZ100739	全时移回看-包月-20元	到期暂停状态	NULL	NULL	NULL	2014/7/1 0:00	2014/9/30 23:59	2014/6/23 17:27	NULL	N	YD	正常	2020547249	1
2045920	HE级	2012/5/1 0:06	粤港荟点播组	互动电视	65656	粤港荟(0元/月)	到期暂停状态	NULL	NULL	NULL	2012/3/30 13:50	2012/4/30 23:59	2012/3/30 13:50	NULL	N	YD	正常	170338163	1
2045920	HE级	2012/10/1 0:18	发现之旅	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HE级	2012/3/30 13:49	互动虚拟包	互动电视	66157	预存入网(600元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/30 0:00	2030/12/31 23:59	2012/3/30 13:49	NULL	N	YY	正常	170338163	0
2045920	HC级	2012/5/1 0:06	互动虚拟包	互动电视	65656	粤港荟(0元/月)	到期暂停状态	0	R2633	粤港荟(0元/月)	2012/3/30 13:50	2012/4/30 23:59	2012/3/30 13:50	0	Y	YD	正常	170338163	1
2045920	HC级	2012/3/30 13:49	标清直播基本包_广州	互动电视	66157	预存入网(600元)(26.5元/月)	正常状态	0	R1735	互动标准包-包月-预存600	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:49	26.5	Y	YY	正常	170338163	0
2045920	HE级	2012/10/1 0:18	风云剧场	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HC级	2012/3/30 13:49	广州基本点播组	互动电视	GZ101369	支持单片点播权限(按片付费)	正常状态	0	R3259	0资费	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:49	0	Y	YY	正常	170338163	1
2045920	HE级	2012/10/1 0:18	收藏天下	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HC级	2013/7/1 0:14	所有基本节目_回看	互动电视	GZ100950	全时移回看-2月-0元	到期暂停状态	0	R2209	全时移回看包(0元二个月)	2013/4/28 0:00	2013/6/30 23:59	2013/4/28 17:31	0	Y	YD	正常	222832246	1
2045920	HC级	2014/10/1 0:38	所有基本节目_回看	互动电视	GZ100739	全时移回看-包月-20元	到期暂停状态	0	R2696	全时移回看包(20元/月)	2014/7/1 0:00	2014/9/30 23:59	2014/6/23 17:27	20	Y	YD	正常	2020547249	1
2045920	HE级	2012/3/30 13:49	应用类_点播	互动电视	66157	预存入网(600元)(26.5元/月)	正常状态	NULL	NULL	NULL	2012/3/30 0:00	2050/1/1 0:00	2012/3/30 13:49	NULL	N	YY	正常	170338163	0
2045920	HE级	2012/10/1 0:18	东方财经	互动电视	GZ100681	十套付费节目(0元/半年)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2012/9/30 23:59	2012/3/30 13:49	NULL	N	YD	正常	170338163	1
2045920	HC级	2014/10/1 0:38	互动空指令产品	互动电视	GZ100738	预存600元30个月返还	到期暂停状态	0	R3259	0资费	2012/3/30 0:00	2014/9/30 23:59	2012/3/30 13:49	0	Y	YD	正常	170338163	1
2045920	HE级	2015/4/22 9:06	基本组_点播	互动电视	66157	预存入网(600元)(26.5元/月)	到期暂停状态	NULL	NULL	NULL	2012/3/30 0:00	2015/3/31 0:00	2012/3/30 13:49	NULL	N	YD	正常	170338163	0
2048317	HE级	2017/7/13 9:42	高尔夫.网球频道	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	快乐垂钓	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	宝贝家	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	先锋乒羽	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	互动空指令产品	甜果电视	GZ123387	优惠前三个月增值费用-69套餐	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	Y	YY	正常	2189581491	1
2048317	HE级	2017/7/13 9:42	标清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	Y	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:44	甜果基本包	甜果电视	GZ122956	甜果标准包	正常状态	NULL	NULL	NULL	2017/8/1 0:00	2050/1/1 0:00	2017/7/13 9:44	NULL	N	YY	正常	2211080460	0
2048317	HE级	2017/8/1 0:47	互动空指令产品	甜果电视	GZ123387	月享套餐前3月优惠	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	0	Y	YD	正常	2189581491	1
2048317	HE级	2017/8/1 0:47	精彩点_点播	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	七彩戏剧	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	广州个人用户免费专区点播	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	劲爆体育	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	应用_月享	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	快乐垂钓	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	DOXTV	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:44	应用类_点播	甜果电视	GZ122956	甜果标准包	正常状态	NULL	NULL	NULL	2017/8/1 0:00	2050/1/1 0:00	2017/7/13 9:44	NULL	N	YY	正常	2211080460	0
2048317	HE级	2017/7/13 9:42	广州个人用户免费专区点播	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	标清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	49	Y	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	甜果基本包	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	精彩点_点播	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	高尔夫.网球频道	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	劲爆体育	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	所有基本节目_时移	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	中华美食	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	中华美食	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	应用_月享	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	甜果基本包	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	所有基本节目_回看	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	中华美食	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/7/13 9:44	标清直播基本包_广州	甜果电视	GZ122956	甜果标准包	正常状态	NULL	NULL	NULL	2017/8/1 0:00	2050/1/1 0:00	2017/7/13 9:44	26.5	Y	YY	正常	2211080460	0
2048317	HE级	2017/7/13 9:42	互动应用组	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	先锋乒羽	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	宝贝家	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	标高清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	DOXTV	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	直播A	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	互动应用组	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	标高清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	DOXTV	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	高尔夫.网球频道	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	七彩戏剧	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	标高清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	广州个人用户免费专区点播	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	直播A	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	应用_月享	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	CNTV	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	东方财经	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	所有基本节目_回看	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	东方财经	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/8/1 0:47	所有基本节目_时移	甜果电视	GZ123142	甜果+联合宽带-49包-月享	到期暂停状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YD	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	所有基本节目_时移	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/4/19 12:09	标清直播基本包_广州	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2050/1/1 0:00	2017/4/19 12:09	NULL	Y	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	宝贝家	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
2048317	HE级	2017/7/13 9:42	七彩戏剧	甜果电视	GZ123142	甜果+联合宽带-49包-月享	正常状态	NULL	NULL	NULL	2017/4/19 12:09	2017/7/31 23:59	2017/4/19 12:09	NULL	N	YY	正常	2189581491	0
